310649000	127	103.93187	1.23532	249	12.4
667003235	103	103.60269	1.2566	151.3	2
563013910	155	103.80801	1.22938	315.9	12.9
563900000	81	103.68336	1.26188	117.9	2.4
565015000	168	103.64499	1.22578	120.7	2.1
563009240	220	103.79907	1.20823	23.7	2.3
565883000	200	103.859	        1.2145	235	11.1
525011092	238	103.32491	1.25825	132.1	9.6
565211000	57	103.58536	1.20938	86.7	4.4
565474000	75	103.91673	1.22787	248	11.2
565218000	236	103.74029	1.27581	126.9	2.5
309255000	235	103.30483	1.27661	134.7	16.8
354306000	140	103.93477	1.259	139	5.3
220603000	44	103.4165	1.187	121	11.7
235069272	240	103.88227	1.21356	245.3	12.6
564787000	113	103.5898	1.22359	124.3	2.1
477009000	209	103.80233	1.20367	93	2.1
373569000	50	103.89964	1.22039	244.5	11.9
563019870	117	103.78917	1.2503	289.3	11.3
370395000	177	103.69238	1.25473	271.9	2.6
565905000	193	103.79263	1.2154	332	2.6
477621300	60	103.8063	1.23525	166	2
414705000	131	103.79878	1.2308	344.1	2
563004130	81	103.84286	1.20832	265.1	6.6
563896000	177	103.72906	1.28905	132.6	2.1
572375954	234	103.67279	1.22124	95.6	4.1
574000920	181	103.81527	1.23315	207.4	3.5
636015036	91	103.31275	1.2722	132	11.9
636011215	156	103.56212	1.23888	353.3	2.1
636091171	240	103.97132	1.24597	243	16.1
525008053	208	103.55083	1.00383	350	10.7
563365000	216	103.65205	1.30653	213.5	5.2
312698000	231	103.75392	1.30663	155.8	3.7
477317600	220	103.49375	1.136	120	11.2
564294000	217	103.85133	1.20876	248.3	9
477738700	118	103.85247	1.26678	164	3.1
441595000	170	103.73553	1.26837	82	2
414701000	52	103.55048	1.33498	25.6	2
441856000	82	103.91483	1.22398	247.2	12.2
566475000	218	103.86591	1.25591	237.6	2.6
563006650	191	103.85073	1.2101	252.3	8.4
563967000	60	103.91115	1.22507	244.3	11.8
566212000	64	103.74255	1.29083	206	2.1
565551000	184	103.73882	1.27666	121.7	2.1
710159000	148	103.58733	1.2345	142	2.4
566680000	89	103.88722	1.24448	239.2	9.2
564680000	58	103.87799	1.24057	210.6	9.7
563003930	98	103.84217	1.20964	260.3	9.5
563270000	197	103.6868	1.2609	147.5	2.4
636012386	118	103.93927	1.23802	248.4	10.3
636091200	81	103.33391	1.25293	131.4	6.4
529213000	223	103.72943	1.29848	146	10.9
563019880	235	103.79511	1.24848	290.7	8
566103000	245	103.90049	1.24774	192.3	8.9
533951000	86	103.54597	1.34472	137.2	9.6
373124000	110	103.33279	1.26024	134.8	14.8
533000996	208	103.88454	1.21152	244.8	12.3
563005590	71	103.72762	1.30516	180	4.6
563325000	232	103.88128	1.22779	240.7	12.4
564462000	89	103.71596	1.22291	3.9	2.1
563012290	187	103.76028	1.2918	284.9	6.3
563009160	174	103.91568	1.23702	245	10.1
563006850	99	103.82655	1.23588	294	8.5
212240000	106	104.01077	1.26153	263.3	6.6
