341837000	187	103.80271	1.17567	241.1	8.8
325580000	44	103.64893	1.30079	171.3	11.4
356905000	143	103.90418	1.22173	247	12.9
565606000	68	103.90652	1.23443	244.2	10
574322000	146	103.86976	1.21542	234.4	7.7
220415000	235	103.33277	1.2626	131.4	14
353241000	114	103.94532	1.24802	276	6
565081000	182	103.84722	1.20682	253.1	9.5
477189700	139	103.9817	1.25382	258	13.3
636009606	229	103.55375	1.00061	348.1	7
240503000	165	103.28973	1.28802	133	12.2
636010380	172	103.90363	1.22109	243.7	11.2
565038000	139	103.85523	1.2072	247.9	11
477993600	110	103.94112	1.25115	222	7.6
538003908	132	103.8956	1.21842	245	11.3
413171000	161	103.32133	1.25817	143	17.5
563023720	110	103.72824	1.30325	152.4	5.5
352724000	157	103.96578	1.24633	248.4	14.8
567311000	160	103.50279	1.13164	120.9	9.8
566701000	147	103.86115	1.21461	236.8	9.3
564334000	126	103.85072	1.20713	247.8	9.4
457775000	123	103.67861	1.22417	52.7	6.9
525023188	59	103.81072	1.22942	203	3.2
564215000	40	103.63299	1.2087	92.7	7.3
238234000	185	103.3122	1.26112	131	11.9
636013069	176	103.46328	1.14654	135.3	14.4
565923000	83	103.85019	1.20951	254.3	12.3
566920000	250	103.71121	1.22097	12.8	2.1
533019800	71	103.6478	1.23009	156.3	2.3
565451000	99	103.92202	1.22819	242	8.5
477144500	173	103.90233	1.2255	246	14.9
371201000	200	103.9696	1.24763	257	11.3
566784000	138	103.54986	1.34092	164.6	7
212581000	154	103.79738	1.2197	308.7	12
538004600	104	103.328	        1.26383	128	11.3
355600000	75	103.93937	1.23923	251.4	6.8
477282900	131	103.95643	1.24187	253	20.2
305789000	154	103.87283	1.21133	229	16.8
564281000	241	103.87165	1.20556	245	14.6
566116000	201	103.85968	1.21304	235.3	10.2
525008069	190	103.55119	1.33544	159.6	8.2
351565000	121	103.36233	1.23617	125	14
232366000	76	103.92196	1.23609	234.7	11.1
563259000	105	103.95833	1.23933	261.1	17.4
235009240	119	103.28642	1.2962	130	17.4
533380000	84	103.66594	1.19602	218.3	2
636091890	113	103.98934	1.25618	256.4	11
538002544	244	103.88882	1.20955	239	12
356572000	156	103.85222	1.19417	248.1	15.1
