563014640	210	103.825	        1.20817	277	7.1
353078000	77	103.99035	1.25309	257.6	12
304438000	106	103.34686	1.25188	132.1	11.7
371380000	172	103.99392	1.25325	260	9.9
566571000	96	103.84733	1.21017	260	8
563015550	225	103.72746	1.30437	190.5	6.8
354676000	109	103.33164	1.25276	135.4	12.1
636014638	119	103.74833	1.24147	257.1	3.2
373641000	235	103.73783	1.24215	308	2
441595000	83	103.73163	1.29608	177	2
565990000	133	103.72592	1.3086	181.6	2.1
375271000	213	103.3847	1.21403	130.8	10.2
356284000	176	103.64943	1.22702	262	2
563253000	223	103.7325	1.29687	275	2.1
356572000	64	103.6481	1.23013	256.3	2
351565000	236	103.46317	1.24883	346	2.9
310486000	212	103.69314	1.28094	28.5	2
477049600	169	103.96322	1.2406	245.7	10.9
563011030	152	103.67222	1.21852	119.3	4.7
563680000	250	103.76733	1.284	311	2.1
305952000	191	103.89081	1.25946	215	4.2
565211000	50	103.76858	1.28199	276.1	2
352618000	224	103.80233	1.22525	300	2
563711000	130	103.85341	1.21066	253.5	7.7
525006096	84	103.73359	1.29243	148.9	7.6
564363000	202	103.85767	1.25583	157.1	7.6
372051000	63	103.95447	1.24484	254.5	9.3
312721000	122	103.75524	1.30228	174.7	4.6
563017340	127	103.61067	1.23627	234.4	2
304610000	71	103.6408	1.25282	212.1	2.1
357240000	242	103.29303	1.29671	134.1	11.9
565478000	204	103.72725	1.21784	321.5	2.4
366238000	61	103.94991	1.2416	247.3	10.3
563085000	213	103.69498	1.29999	234.3	2
564807000	56	103.89078	1.23455	242.2	9.1
563521000	155	103.47055	1.17335	81.6	8.1
563513000	62	103.96088	1.24544	254.1	12.4
565713000	57	103.58943	1.25144	295.4	3.6
431061000	230	103.9028	1.21818	246.2	9.3
538090210	117	103.69887	1.30004	291.6	9.1
352428000	126	103.89726	1.21965	248.1	12.6
257543000	78	103.71842	1.30515	313	4.7
563011830	209	103.74907	1.28798	193.3	8
477213800	226	103.77614	1.27261	249.6	2.2
245980000	229	103.45075	1.17379	122.7	13.5
563021440	101	103.76073	1.29145	283	2.5
533064100	240	103.54532	1.35115	161.9	7.9
566612000	167	103.85058	1.21048	256.4	7.5
308599000	53	103.38189	1.22464	131.5	13.8
563002520	153	103.8519	1.20944	251	7.2
563228000	233	103.84424	1.2067	255.8	6.2
565833000	151	103.80235	1.17777	241.6	10.4
355232000	76	103.84923	1.25882	186	3.3
563001320	109	103.88287	1.23216	233	7.2
564313000	248	103.85097	1.20955	253.7	9.7
565576000	101	103.86483	1.21501	239.7	9.3
354730000	71	103.28423	1.2964	130	15.2
565008000	64	103.35055	1.2345	132	17
564112000	115	103.68517	1.29801	261	2
352941000	183	103.44455	1.16575	119.8	13.2
564384000	142	103.904	        1.22067	244	10.9
565905000	52	103.7908	1.24118	224	2.1
566134000	127	103.86079	1.21384	245.6	7.3
563023490	163	103.83548	1.20678	275.5	5.9
564527000	175	103.83074	1.2098	287.6	6.6
222222222	220	103.81251	1.26204	266.5	6.3
308317000	140	103.59573	1.11422	296.6	2.8
369894000	93	103.43482	1.17992	132.2	18.5
355377000	146	103.70035	1.28842	340	2
563529000	195	103.3459	1.24153	133	16.1
563015950	213	103.72733	1.30658	162.8	2.2
529461000	129	103.57974	1.22486	56	2.8
372988000	177	103.36922	1.23588	131	16.3
477089300	85	103.91833	1.24033	251	10.7
563038000	121	103.67248	1.22716	325.2	2.8
414701000	148	103.71329	1.17808	257.3	2
636010183	93	103.94555	1.2362	250	12.8
636015228	196	103.94166	1.24237	252.1	8.2
351432000	85	103.55336	1.33015	160.1	12.2
367572210	123	103.76091	1.2951	298.4	3
538004666	223	103.35396	1.23463	131.3	13.1
563020840	221	103.7563	1.29538	90.3	8.9
538001311	153	103.57733	1.1459	296.2	2.9
636010835	96	103.71113	1.26387	119.2	2.6
477944000	131	103.38175	1.21047	130	13.2
419007000	143	103.32622	1.25452	133	16.8
457771000	129	103.70678	1.27992	301.6	2.1
228335900	222	103.7655	1.2835	298	3.5
241137000	117	103.60325	1.10934	29.5	3.2
441753000	83	103.35943	1.23902	131	15
312555000	245	103.75567	1.30161	155.4	8.9
636013375	70	103.90117	1.21882	242.5	5.4
