533411000	151	103.8476	1.20489	266.8	9.8
533003390	138	103.64603	1.2024	95	8.9
563014940	62	103.69103	1.22983	244.7	9.7
215250000	158	103.73163	1.13785	267.7	8
538090314	118	103.7385	1.14142	267.7	10
563366000	93	103.8367	1.18273	92	9.5
325361000	77	103.79143	1.25303	67.6	8.7
563017640	219	103.60262	1.22759	265.6	3
525023213	247	103.73482	1.14202	269.8	10.4
564462000	135	103.72387	1.21669	336.3	2.2
563021060	98	103.65217	1.0753	123	6.5
477240200	235	103.73879	1.13942	269.4	13.5
533022700	43	103.65019	1.03937	97.9	9.1
667003235	83	103.58669	1.22193	91.8	2.8
563013910	241	103.80818	1.20184	115	4.6
533061200	234	103.51643	1.22495	269	10.2
565156000	53	103.83343	1.2072	268	9.9
413654822	238	103.75287	1.15184	66.8	10.2
441744000	360	103.83195	1.19749	89.1	11.6
566608000	287	103.81445	1.20171	280.6	4.5
564616000	275	103.8345	1.20233	96	9.4
533049800	66	103.64831	1.05727	94.2	13.2
538004208	213	103.65351	1.04262	97.7	8.8
219776000	326	103.55658	1.12278	43	7.5
257917000	262	103.64887	1.04538	109.6	9.5
563002360	57	103.67436	1.21963	82.6	4.5
219217000	120	103.645	        1.20383	93	12.8
566495000	325	103.84609	1.20669	265.2	5.5
563001810	244	103.83848	1.20236	90.1	6.5
564783000	67	103.68762	1.19695	169.9	4.9
564874000	328	103.67608	1.21582	93	11.2
247283500	28	103.53127	1.24906	103.6	4.3
477213800	278	103.5292	1.15704	93.8	4.9
566724000	307	103.74145	1.15422	89.9	9.6
563806000	293	103.60044	1.07959	125.8	7.6
325001000	163	103.43384	1.23129	290.5	14.5
533380000	303	103.47605	1.16572	93	9.5
565551000	168	103.62945	1.20033	89.7	8.7
538090163	204	103.47163	1.17787	91	9.6
538003180	64	103.73947	1.1455	278.2	11.9
563019670	256	103.37064	1.12673	119	15.6
564313000	105	103.82416	1.20212	91.3	7.2
563774000	121	103.74142	1.15547	90.4	9.9
563546000	356	103.8284	1.20747	270.2	5.5
563016130	286	103.83693	1.20309	89.2	7.4
563834000	303	103.65153	1.03999	89.7	9.5
351518000	269	103.80278	1.21773	207	2
563017340	64	103.60042	1.2218	131	2.6
352255000	45	103.64752	1.04414	94.8	10.6
566104000	275	103.64867	1.03826	89.2	12
477738700	220	103.909	        1.2389	266	5.7
564130000	266	103.74282	1.14267	266	9
372307000	43	103.73531	1.14084	270.7	17.2
477815400	103	103.70748	1.07725	61.4	8.7
574356000	67	103.84352	1.19252	90	13.6
370878000	261	103.45902	1.17462	97	10.3
477617600	309	103.90783	1.21513	81	12.1
414722000	161	103.64764	1.05621	95.5	10.9
563000690	256	103.778	        1.16713	235.1	9.9
205463000	211	103.65232	1.04232	95	8.7
677056000	179	103.78466	1.25284	273	8.1
351137000	213	103.72878	1.14208	269	13.1
563014950	224	103.67344	1.21892	234.2	7.9
538090123	93	103.48998	1.15135	96	8.2
356720000	69	103.65839	1.18729	269.8	8
356064000	122	103.72658	1.1402	270.1	11.6
564913000	303	103.75269	1.15019	235.6	3.8
563005260	289	103.77857	1.14157	50.5	9.8
354688000	198	103.66247	1.03787	90	12.1
477969400	303	103.66214	1.18778	270.3	3.1
563006520	140	103.83186	1.20166	91.2	10.3
403557000	172	103.74003	1.13925	265	5.5
566010000	191	103.78597	1.19664	117.7	4.7
563009190	233	103.7209	1.084	52	9.7
354848000	117	103.73286	1.13801	270.4	14.5
